# Renewables.ninja Weather (Point API) - 52.529, 13.389 - Version: 1.0 - License: https://science.nasa.gov/earth-science/earth-science-data/data-information-policy - Reference: https://www.renewables.ninja/
# Units: time in UTC, local_time in Europe/Berlin, temperature in ºC, radiation_surface in W/m², cloud_cover in fraction
# {"units": {"time": "UTC", "local_time": "Europe/Berlin", "temperature": "\u00baC", "radiation_surface": "W/m\u00b2", "cloud_cover": "fraction"}, "params": {"local_time": true, "header": true, "lat": "52.52891679508328", "lon": "13.38931328432839", "date_from": "2020-01-01", "date_to": "2020-12-31", "dataset": "merra2", "var_t2m": true, "var_prectotland": false, "var_precsnoland": false, "var_snomas": false, "var_rhoa": false, "var_swgdn": true, "var_swtdn": false, "var_cldtot": true}}
time,local_time,temperature,radiation_surface,cloud_cover
2020-01-13 04:00,2020-01-13 05:00,5.244,0,0.972
2020-01-13 05:00,2020-01-13 06:00,5.101,0,0.988
2020-01-13 06:00,2020-01-13 07:00,4.894,0,0.993
2020-01-13 07:00,2020-01-13 08:00,4.704,5.717,0.998
2020-01-13 08:00,2020-01-13 09:00,4.788,31.426,0.997
2020-01-13 09:00,2020-01-13 10:00,5.145,64.681,0.991
2020-01-13 10:00,2020-01-13 11:00,5.755,103.553,0.932
2020-01-13 11:00,2020-01-13 12:00,6.338,120.663,0.772
2020-01-13 12:00,2020-01-13 13:00,6.600,102.384,0.708
2020-01-13 13:00,2020-01-13 14:00,6.402,61.113,0.665
2020-01-13 14:00,2020-01-13 15:00,5.649,18.567,0.655
2020-01-13 15:00,2020-01-13 16:00,4.995,0.018,0.663
2020-01-13 16:00,2020-01-13 17:00,4.731,0,0.672
2020-01-13 17:00,2020-01-13 18:00,4.334,0,0.609
2020-01-13 18:00,2020-01-13 19:00,3.673,0,0.589
2020-01-13 19:00,2020-01-13 20:00,2.785,0,0.319
2020-01-13 20:00,2020-01-13 21:00,1.661,0,0.326
2020-01-13 21:00,2020-01-13 22:00,1.491,0,0.603
2020-01-13 22:00,2020-01-13 23:00,1.462,0,0.867
2020-01-13 23:00,2020-01-14 00:00,1.526,0,0.821
2020-01-14 00:00,2020-01-14 01:00,1.436,0,0.768
2020-01-14 01:00,2020-01-14 02:00,1.246,0,0.941
2020-01-14 02:00,2020-01-14 03:00,1.294,0,0.991
2020-01-14 03:00,2020-01-14 04:00,1.618,0,0.989
2020-01-14 04:00,2020-01-14 05:00,2.340,0,0.993
2020-01-14 05:00,2020-01-14 06:00,2.678,0,0.989
2020-01-14 06:00,2020-01-14 07:00,2.472,0,0.977
2020-01-14 07:00,2020-01-14 08:00,2.542,16.959,0.978
2020-01-14 08:00,2020-01-14 09:00,3.395,65.485,0.988
2020-01-14 09:00,2020-01-14 10:00,4.495,72.326,0.993
2020-01-14 10:00,2020-01-14 11:00,5.303,70.066,0.984
2020-01-14 11:00,2020-01-14 12:00,6.404,149.454,0.908
2020-01-14 12:00,2020-01-14 13:00,7.361,141.002,0.721
2020-01-14 13:00,2020-01-14 14:00,7.612,93.065,0.920
2020-01-14 14:00,2020-01-14 15:00,7.001,25.401,0.968
2020-01-14 15:00,2020-01-14 16:00,6.629,0.037,0.987
2020-01-14 16:00,2020-01-14 17:00,6.607,0,0.992
2020-01-14 17:00,2020-01-14 18:00,6.304,0,0.983
2020-01-14 18:00,2020-01-14 19:00,5.610,0,0.918
2020-01-14 19:00,2020-01-14 20:00,5.358,0,0.948
2020-01-14 20:00,2020-01-14 21:00,5.370,0,0.982
2020-01-14 21:00,2020-01-14 22:00,5.448,0,0.964
2020-01-14 22:00,2020-01-14 23:00,5.492,0,0.959
2020-01-14 23:00,2020-01-15 00:00,5.516,0,0.970
2020-01-15 00:00,2020-01-15 01:00,5.606,0,0.981
2020-01-15 01:00,2020-01-15 02:00,5.630,0,0.978
2020-01-15 02:00,2020-01-15 03:00,5.480,0,0.960
2020-01-15 03:00,2020-01-15 04:00,5.468,0,0.962
2020-01-15 04:00,2020-01-15 05:00,5.689,0,0.978
2020-01-15 05:00,2020-01-15 06:00,6.102,0,0.992
2020-01-15 06:00,2020-01-15 07:00,6.508,0,0.992
2020-01-15 07:00,2020-01-15 08:00,6.684,11.709,0.860
2020-01-15 08:00,2020-01-15 09:00,7.293,94.685,0.316
2020-01-15 09:00,2020-01-15 10:00,8.277,193.015,0.109
2020-01-15 10:00,2020-01-15 11:00,9.257,246.187,0.403
2020-01-15 11:00,2020-01-15 12:00,10.013,242.535,0.775
2020-01-15 12:00,2020-01-15 13:00,10.278,203.448,0.646
2020-01-15 13:00,2020-01-15 14:00,9.834,136.919,0.497
2020-01-15 14:00,2020-01-15 15:00,8.404,44.128,0.398
2020-01-15 15:00,2020-01-15 16:00,6.981,0.130,0.391
2020-01-15 16:00,2020-01-15 17:00,6.354,0,0.594
2020-01-15 17:00,2020-01-15 18:00,5.726,0,0.768
2020-01-15 18:00,2020-01-15 19:00,5.209,0,0.826
2020-01-15 19:00,2020-01-15 20:00,4.829,0,0.759
2020-01-15 20:00,2020-01-15 21:00,4.586,0,0.757
2020-01-15 21:00,2020-01-15 22:00,4.874,0,0.940
2020-01-15 22:00,2020-01-15 23:00,5.079,0,0.986
2020-01-15 23:00,2020-01-16 00:00,5.499,0,0.967
2020-01-16 00:00,2020-01-16 01:00,5.987,0,0.789
2020-01-16 01:00,2020-01-16 02:00,6.355,0,0.622
2020-01-16 02:00,2020-01-16 03:00,5.751,0,0.378
2020-01-16 03:00,2020-01-16 04:00,4.266,0,0.098
2020-01-16 04:00,2020-01-16 05:00,2.801,0,0.074
2020-01-16 05:00,2020-01-16 06:00,2.025,0,0.093
2020-01-16 06:00,2020-01-16 07:00,1.822,0,0.280
2020-01-16 07:00,2020-01-16 08:00,2.691,22.890,0.469
2020-01-16 08:00,2020-01-16 09:00,4.658,82.709,0.462
2020-01-16 09:00,2020-01-16 10:00,5.984,177.809,0.051
2020-01-16 10:00,2020-01-16 11:00,7.298,256.152,0.003
2020-01-16 11:00,2020-01-16 12:00,8.669,262.511,0
2020-01-16 12:00,2020-01-16 13:00,9.289,223.517,0
2020-01-16 13:00,2020-01-16 14:00,8.458,145.741,0
2020-01-16 14:00,2020-01-16 15:00,6.076,48.037,0
2020-01-16 15:00,2020-01-16 16:00,4.154,0.200,0
2020-01-16 16:00,2020-01-16 17:00,3.330,0,0.001
2020-01-16 17:00,2020-01-16 18:00,3.254,0,0.002
2020-01-16 18:00,2020-01-16 19:00,3.375,0,0.004
2020-01-16 19:00,2020-01-16 20:00,3.317,0,0.076
2020-01-16 20:00,2020-01-16 21:00,3.297,0,0.365
2020-01-16 21:00,2020-01-16 22:00,3.296,0,0.688
2020-01-16 22:00,2020-01-16 23:00,3.060,0,0.880
2020-01-16 23:00,2020-01-17 00:00,2.896,0,0.891
2020-01-17 00:00,2020-01-17 01:00,2.870,0,0.915
2020-01-17 01:00,2020-01-17 02:00,2.614,0,0.962
2020-01-17 02:00,2020-01-17 03:00,2.562,0,0.962
2020-01-17 03:00,2020-01-17 04:00,2.640,0,0.963
2020-01-17 04:00,2020-01-17 05:00,2.730,0,0.967
2020-01-17 05:00,2020-01-17 06:00,2.666,0,0.970
2020-01-17 06:00,2020-01-17 07:00,2.459,0,0.972
2020-01-17 07:00,2020-01-17 08:00,2.315,11.387,0.973
2020-01-17 08:00,2020-01-17 09:00,2.625,45.026,0.965
2020-01-17 09:00,2020-01-17 10:00,3.429,90.232,0.729
2020-01-17 10:00,2020-01-17 11:00,5.086,192.779,0.165
2020-01-17 11:00,2020-01-17 12:00,6.823,254.349,0.015
2020-01-17 12:00,2020-01-17 13:00,7.763,220.846,0
2020-01-17 13:00,2020-01-17 14:00,7.539,143.580,0
2020-01-17 14:00,2020-01-17 15:00,6.008,47.847,0
2020-01-17 15:00,2020-01-17 16:00,4.033,0.280,0.004
2020-01-17 16:00,2020-01-17 17:00,3.248,0,0.233
2020-01-17 17:00,2020-01-17 18:00,2.677,0,0.277
