interval,Power (W)
2020-01-08T16:15,745.3752464061836
2020-01-08T16:30,745.3752463989076
2020-01-08T16:45,745.3752463916315
2020-01-08T17:00,745.3752464061836
2020-01-08T17:15,745.3752463989076
2020-01-08T17:30,745.3752463989076
2020-01-08T17:45,745.3752464061836
2020-01-08T18:00,745.3752463916315
2020-01-08T18:15,745.3752463989076
2020-01-08T18:30,745.3752464061836
2020-01-08T18:45,745.3752463989076
2020-01-08T19:00,745.3752463916315
2020-01-08T19:15,745.3752460060056
2020-01-08T19:30,745.3752463989076
2020-01-08T19:45,745.3752464061836
2020-01-08T20:00,745.3752463989076
2020-01-08T20:15,745.3752463916315
2020-01-08T20:30,745.3752464061836
2020-01-08T20:45,745.3752463989076
2020-01-08T21:00,745.3752463989076
2020-01-08T21:15,745.3752464061836
2020-01-08T21:30,745.3752463916315
2020-01-08T21:45,745.3752463989076
2020-01-08T22:00,745.3752464061836
2020-01-08T22:15,745.3752463989076
2020-01-08T22:30,745.3752464061836
2020-01-08T22:45,745.3752463916315
2020-01-08T23:00,745.3752463989076
2020-01-08T23:15,745.3752464061836
2020-01-08T23:30,745.3752463989076
2020-01-08T23:45,745.3752463916315
2020-01-09T00:00,745.3752464061836
2020-01-09T00:15,745.3752463989076
2020-01-09T00:30,745.37524599873
2020-01-09T00:45,745.3752464061836
2020-01-09T01:00,745.3752463916315
2020-01-09T01:15,745.3752464061836
2020-01-09T01:30,745.3752463989076
2020-01-09T01:45,745.3752463989076
2020-01-09T02:00,745.3752464061836
2020-01-09T02:15,745.3752463916315
2020-01-09T02:30,745.3752463989076
2020-01-09T02:45,745.3752464061836
2020-01-09T03:00,745.3752463989076
2020-01-09T03:15,745.3752463916315
2020-01-09T03:30,745.3752464061836
2020-01-09T03:45,745.3752463989076
2020-01-09T04:00,745.3752464061836
2020-01-09T04:15,745.3752463989076
2020-01-09T04:30,745.3752463916315
2020-01-09T04:45,745.3752464061836
2020-01-09T05:00,745.3752463989076
2020-01-09T05:15,745.3752463989076
2020-01-09T05:30,745.3752464061836
2020-01-09T05:45,745.375245991454
2020-01-09T06:00,745.3752463989076
2020-01-09T06:15,745.3752464061836
2020-01-09T06:30,745.3752463989076
2020-01-09T06:45,745.3752464061836
2020-01-09T07:00,745.3752463916315
2020-01-09T07:15,745.3752463989076
2020-01-09T07:30,745.3752464061836
2020-01-09T07:45,745.3752463989076
2020-01-09T08:00,745.3752463916315
2020-01-09T08:15,745.3752464061836
2020-01-09T08:30,745.3752463989076
2020-01-09T08:45,745.3752463989076
2020-01-09T09:00,745.3752464061836
2020-01-09T09:15,745.3752463916315
2020-01-09T09:30,745.3752463989076
2020-01-09T09:45,745.3752464061836
2020-01-09T10:00,745.3752463989076
2020-01-09T10:15,745.3752464061836
2020-01-09T10:30,745.3752463916315
2020-01-09T10:45,745.3752463989076
2020-01-09T11:00,745.3752460060056
2020-01-09T11:15,745.3752463989076
2020-01-09T11:30,745.3752463916315
2020-01-09T11:45,745.3752464061836
2020-01-09T12:00,745.3752463989076
2020-01-09T12:15,745.3752463989076
2020-01-09T12:30,745.3752464061836
2020-01-09T12:45,745.3752463916315
2020-01-09T13:00,745.3752464061836
2020-01-09T13:15,745.3752463989076
2020-01-09T13:30,745.3752463989076
2020-01-09T13:45,745.3752464061836
2020-01-09T14:00,745.3752463916315
2020-01-09T14:15,745.3752463989076
2020-01-09T14:30,745.3752464061836
2020-01-09T14:45,745.3752463989076
2020-01-09T15:00,745.3752463916315
2020-01-09T15:15,745.3752464061836
2020-01-09T15:30,745.3752463989076
2020-01-09T15:45,745.3752464061836
2020-01-09T16:00,745.3752463989076
2020-01-09T16:15,745.375245991454
2020-01-09T16:30,745.3752464061836
2020-01-09T16:45,745.3752463989076
2020-01-09T17:00,745.3752463989076
2020-01-09T17:15,745.3752464061836
2020-01-09T17:30,745.3752463916315
2020-01-09T17:45,745.3752463989076
2020-01-09T18:00,745.3752464061836
2020-01-09T18:15,745.3752463989076
2020-01-09T18:30,745.3752464061836
2020-01-09T18:45,745.3752463916315
2020-01-09T19:00,745.3752463989076
2020-01-09T19:15,745.3752464061836
2020-01-09T19:30,745.3752463989076
2020-01-09T19:45,745.3752463916315
2020-01-09T20:00,745.3752464061836
2020-01-09T20:15,745.3752463989076
2020-01-09T20:30,745.3752463989076
2020-01-09T20:45,745.3752464061836
2020-01-09T21:00,745.3752463916315
2020-01-09T21:15,745.3752463989076
2020-01-09T21:30,745.3752460060056
2020-01-09T21:45,745.3752463989076
2020-01-09T22:00,745.3752464061836
2020-01-09T22:15,745.3752463916315
2020-01-09T22:30,745.3752463989076
2020-01-09T22:45,745.3752464061836
2020-01-09T23:00,745.3752463989076
2020-01-09T23:15,745.3752463916315
2020-01-09T23:30,745.3752464061836
2020-01-09T23:45,745.3752463989076
2020-01-10T00:00,745.3752463989076
2020-01-10T00:15,745.3752464061836
2020-01-10T00:30,745.3752463916315
2020-01-10T00:45,745.3752464061836
2020-01-10T01:00,745.3752463989076
2020-01-10T01:15,745.3752463989076
2020-01-10T01:30,745.3752464061836
2020-01-10T01:45,745.3752463916315
2020-01-10T02:00,745.3752463989076
2020-01-10T02:15,745.3752464061836
2020-01-10T02:30,745.3752463989076
2020-01-10T02:45,745.375245991454
2020-01-10T03:00,745.3752464061836
2020-01-10T03:15,745.3752463989076
2020-01-10T03:30,745.3752464061836
2020-01-10T03:45,745.3752463989076
2020-01-10T04:00,745.3752463916315
2020-01-10T04:15,745.3752464061836
2020-01-10T04:30,745.3752463989076
2020-01-10T04:45,745.3752463989076
2020-01-10T05:00,745.3752464061836
2020-01-10T05:15,745.3752463989076
2020-01-10T05:30,745.3752463916315
2020-01-10T05:45,745.3752464061836
2020-01-10T06:00,745.3752463989076
2020-01-10T06:15,745.3752464061836
2020-01-10T06:30,745.3752463989076
2020-01-10T06:45,745.3752463916315
2020-01-10T07:00,745.3752464061836
2020-01-10T07:15,745.3752463989076
2020-01-10T07:30,745.3752463989076
2020-01-10T07:45,745.3752464061836
2020-01-10T08:00,745.375245991454
2020-01-10T08:15,745.3752463989076
2020-01-10T08:30,745.3752464061836
2020-01-10T08:45,745.3752463989076
2020-01-10T09:00,745.3752464061836
2020-01-10T09:15,745.3752463916315
2020-01-10T09:30,745.3752463989076
2020-01-10T09:45,745.3752464061836
2020-01-10T10:00,745.3752463989076
2020-01-10T10:15,745.3752463916315
2020-01-10T10:30,745.3752464061836
2020-01-10T10:45,745.3752463989076
2020-01-10T11:00,745.3752463989076
2020-01-10T11:15,745.3752464061836
2020-01-10T11:30,745.3752463916315
2020-01-10T11:45,745.3752463989076
2020-01-10T12:00,745.3752464061836
2020-01-10T12:15,745.3752463989076
2020-01-10T12:30,745.3752464061836
2020-01-10T12:45,745.3752463916315
2020-01-10T13:00,745.3752463989076
2020-01-10T13:15,745.3752460060056
2020-01-10T13:30,745.3752463989076
2020-01-10T13:45,745.3752463916315
2020-01-10T14:00,745.3752464061836
2020-01-10T14:15,745.3752463989076
2020-01-10T14:30,745.3752463989076
2020-01-10T14:45,745.3752464061836
2020-01-10T15:00,745.3752463916315
2020-01-10T15:15,745.3752464061836
2020-01-10T15:30,745.3752463989076
2020-01-10T15:45,745.3752463989076
2020-01-10T16:00,745.3752464061836
2020-01-10T16:15,745.3752463916315
2020-01-10T16:30,745.3752463989076
2020-01-10T16:45,745.3752464061836
2020-01-10T17:00,745.3752463989076
2020-01-10T17:15,745.3752463916315
2020-01-10T17:30,745.3752464061836
2020-01-10T17:45,745.3752463989076
2020-01-10T18:00,745.3752464061836
2020-01-10T18:15,745.37524599873
2020-01-10T18:30,745.3752463916315
2020-01-10T18:45,745.3752464061836
2020-01-10T19:00,745.3752463989076
2020-01-10T19:15,745.3752463989076
2020-01-10T19:30,745.3752464061836
2020-01-10T19:45,745.3752463916315
2020-01-10T20:00,745.3752463989076
2020-01-10T20:15,745.3752464061836
2020-01-10T20:30,745.3752463989076
2020-01-10T20:45,745.3752464061836
2020-01-10T21:00,745.3752463916315
2020-01-10T21:15,745.3752463989076
2020-01-10T21:30,745.3752464061836
2020-01-10T21:45,745.3752463989076
2020-01-10T22:00,745.3752463916315
2020-01-10T22:15,745.3752464061836
2020-01-10T22:30,745.3752463989076
2020-01-10T22:45,745.3752463989076
2020-01-10T23:00,745.3752464061836
2020-01-10T23:15,745.3752463916315
2020-01-10T23:30,745.3752460060056
2020-01-10T23:45,745.3752463989076
2020-01-11T00:00,745.3752463989076
2020-01-11T00:15,745.3752464061836
2020-01-11T00:30,745.3752463916315
2020-01-11T00:45,745.3752463989076
2020-01-11T01:00,745.3752464061836
2020-01-11T01:15,745.3752463989076
2020-01-11T01:30,745.3752463916315
2020-01-11T01:45,745.3752464061836
2020-01-11T02:00,745.3752463989076
2020-01-11T02:15,745.3752463989076
2020-01-11T02:30,745.3752464061836
2020-01-11T02:45,745.3752463916315
2020-01-11T03:00,745.3752464061836
2020-01-11T03:15,745.3752463989076
2020-01-11T03:30,745.3752463989076
2020-01-11T03:45,745.3752464061836
2020-01-11T04:00,745.3752463916315
2020-01-11T04:15,745.3752463989076
2020-01-11T04:30,745.3752464061836
2020-01-11T04:45,745.37524599873
2020-01-11T05:00,745.3752463916315
2020-01-11T05:15,745.3752464061836
2020-01-11T05:30,745.3752463989076
2020-01-11T05:45,745.3752464061836
2020-01-11T06:00,745.3752463989076
2020-01-11T06:15,745.3752463916315
2020-01-11T06:30,745.3752464061836
2020-01-11T06:45,745.3752463989076
2020-01-11T07:00,745.3752463989076
2020-01-11T07:15,745.3752464061836
2020-01-11T07:30,745.3752463916315
2020-01-11T07:45,745.3752463989076
2020-01-11T08:00,745.3752464061836
2020-01-11T08:15,745.3752463989076
2020-01-11T08:30,745.3752464061836
2020-01-11T08:45,745.3752463916315
2020-01-11T09:00,745.3752463989076
2020-01-11T09:15,745.3752464061836
2020-01-11T09:30,745.3752463989076
2020-01-11T09:45,745.3752463916315
2020-01-11T10:00,745.3752460060056
2020-01-11T10:15,745.3752463989076
2020-01-11T10:30,745.3752463989076
2020-01-11T10:45,745.3752464061836
2020-01-11T11:00,745.3752463916315
2020-01-11T11:15,745.3752464061836
2020-01-11T11:30,745.3752463989076
2020-01-11T11:45,745.3752463989076
2020-01-11T12:00,745.3752464061836
2020-01-11T12:15,745.3752463916315
2020-01-11T12:30,745.3752463989076
2020-01-11T12:45,745.3752464061836
2020-01-11T13:00,745.3752463989076
2020-01-11T13:15,745.3752463916315
2020-01-11T13:30,745.3752464061836
2020-01-11T13:45,745.3752463989076
2020-01-11T14:00,745.3752463989076
2020-01-11T14:15,745.3752464061836
2020-01-11T14:30,745.3752463916315
2020-01-11T14:45,745.3752464061836
2020-01-11T15:00,745.3752463989076
2020-01-11T15:15,745.37524599873
2020-01-11T15:30,745.3752464061836
2020-01-11T15:45,745.3752463916315
2020-01-11T16:00,745.3752463989076
2020-01-11T16:15,745.3752464061836
2020-01-11T16:30,745.3752463989076
2020-01-11T16:45,745.3752463916315
2020-01-11T17:00,745.3752464061836
2020-01-11T17:15,745.3752463989076
2020-01-11T17:30,745.3752464061836
2020-01-11T17:45,745.3752463989076
2020-01-11T18:00,745.3752463916315
2020-01-11T18:15,745.3752464061836
2020-01-11T18:30,745.3752463989076
2020-01-11T18:45,745.3752463989076
2020-01-11T19:00,745.3752464061836
2020-01-11T19:15,745.3752463916315
2020-01-11T19:30,745.3752463989076
2020-01-11T19:45,745.3752464061836
2020-01-11T20:00,745.3752463989076
2020-01-11T20:15,745.3752464061836
2020-01-11T20:30,745.375245991454
2020-01-11T20:45,745.3752463989076
2020-01-11T21:00,745.3752464061836
2020-01-11T21:15,745.3752463989076
2020-01-11T21:30,745.3752463916315
2020-01-11T21:45,745.3752464134592
2020-01-11T22:00,745.3752463916315
2020-01-11T22:15,745.3752463989076
2020-01-11T22:30,745.3752464061836
2020-01-11T22:45,745.3752463989076
2020-01-11T23:00,745.3752464061836
2020-01-11T23:15,745.3752463916315
2020-01-11T23:30,745.3752463989076
2020-01-11T23:45,745.3752464061836
2020-01-12T00:00,745.3752463989076
2020-01-12T00:15,745.3752463916315
2020-01-12T00:30,745.3752464061836
2020-01-12T00:45,745.3752463989076
2020-01-12T01:00,745.3752463989076
2020-01-12T01:15,745.3752464061836
2020-01-12T01:30,745.3752463916315
2020-01-12T01:45,745.3752460060056
2020-01-12T02:00,745.3752463989076
2020-01-12T02:15,745.3752463989076
2020-01-12T02:30,745.3752464061836
2020-01-12T02:45,745.3752463916315
2020-01-12T03:00,745.3752463989076
2020-01-12T03:15,745.3752464061836
2020-01-12T03:30,745.3752463989076
2020-01-12T03:45,745.3752463916315
2020-01-12T04:00,745.3752464061836
2020-01-12T04:15,745.3752463989076
2020-01-12T04:30,745.3752463989076
2020-01-12T04:45,745.3752464061836
2020-01-12T05:00,745.3752463916315
2020-01-12T05:15,745.3752464061836
2020-01-12T05:30,745.3752463989076
2020-01-12T05:45,745.3752463989076
2020-01-12T06:00,745.3752464061836
2020-01-12T06:15,745.3752463916315
2020-01-12T06:30,745.3752463989076
2020-01-12T06:45,745.3752464061836
2020-01-12T07:00,745.37524599873
2020-01-12T07:15,745.3752463916315
2020-01-12T07:30,745.3752464061836
2020-01-12T07:45,745.3752463989076
2020-01-12T08:00,745.3752464061836
2020-01-12T08:15,745.3752463989076
2020-01-12T08:30,745.3752463916315
2020-01-12T08:45,745.3752464061836
2020-01-12T09:00,745.3752463989076
2020-01-12T09:15,745.3752463989076
2020-01-12T09:30,745.3752464061836
2020-01-12T09:45,745.3752463916315
2020-01-12T10:00,745.3752463989076
2020-01-12T10:15,745.3752464061836
2020-01-12T10:30,745.3752463989076
2020-01-12T10:45,745.3752464061836
2020-01-12T11:00,745.3752463916315
2020-01-12T11:15,745.3752463989076
2020-01-12T11:30,745.3752464061836
2020-01-12T11:45,745.3752463989076
2020-01-12T12:00,745.3752463916315
2020-01-12T12:15,745.3752460060056
2020-01-12T12:30,745.3752463989076
2020-01-12T12:45,745.3752463989076
2020-01-12T13:00,745.3752464061836
2020-01-12T13:15,745.3752463916315
2020-01-12T13:30,745.3752464061836
2020-01-12T13:45,745.3752463989076
2020-01-12T14:00,745.3752463989076
2020-01-12T14:15,745.3752464061836
2020-01-12T14:30,745.3752463916315
2020-01-12T14:45,745.3752463989076
2020-01-12T15:00,745.3752464061836
2020-01-12T15:15,745.3752463989076
2020-01-12T15:30,745.3752463916315
2020-01-12T15:45,745.3752464061836
2020-01-12T16:00,745.3752463989076
2020-01-12T16:15,745.3752463989076
2020-01-12T16:30,745.3752464061836
2020-01-12T16:45,745.3752463916315
2020-01-12T17:00,745.3752464061836
2020-01-12T17:15,745.37524599873
2020-01-12T17:30,745.3752463989076
2020-01-12T17:45,745.3752464061836
2020-01-12T18:00,745.3752463916315
2020-01-12T18:15,745.3752463989076
2020-01-12T18:30,745.3752464061836
2020-01-12T18:45,745.3752463989076
2020-01-12T19:00,745.3752463916315
2020-01-12T19:15,745.3752464061836
2020-01-12T19:30,745.3752463989076
2020-01-12T19:45,745.3752464061836
2020-01-12T20:00,745.3752463989076
2020-01-12T20:15,745.3752463916315
2020-01-12T20:30,745.3752464061836
2020-01-12T20:45,745.3752463989076
2020-01-12T21:00,745.3752463989076
2020-01-12T21:15,745.3752464061836
2020-01-12T21:30,745.3752463916315
2020-01-12T21:45,745.3752463989076
2020-01-12T22:00,745.3752464061836
2020-01-12T22:15,745.3752463989076
2020-01-12T22:30,745.3752460060056
2020-01-12T22:45,745.3752463916315
2020-01-12T23:00,745.3752463989076
2020-01-12T23:15,745.3752464061836
2020-01-12T23:30,745.3752463989076
2020-01-12T23:45,745.3752463916315
2020-01-13T00:00,745.3752464061836
2020-01-13T00:15,745.3752463989076
2020-01-13T00:30,745.3752463989076
2020-01-13T00:45,745.3752464061836
2020-01-13T01:00,745.3752463916315
2020-01-13T01:15,745.3752464061836
2020-01-13T01:30,745.3752463989076
2020-01-13T01:45,745.3752463989076
2020-01-13T02:00,745.3752464061836
2020-01-13T02:15,745.3752463916315
2020-01-13T02:30,745.3752463989076
2020-01-13T02:45,745.3752464061836
2020-01-13T03:00,745.3752463989076
2020-01-13T03:15,745.3752463916315
2020-01-13T03:30,745.3752464061836
2020-01-13T03:45,745.37524599873
2020-01-13T04:00,745.3752464061836
2020-01-13T04:15,745.3752463989076
2020-01-13T04:30,745.3752463916315
2020-01-13T04:45,745.3752464061836
2020-01-13T05:00,745.3752463989076
2020-01-13T05:15,745.3752463989076
2020-01-13T05:30,745.3752464061836
2020-01-13T05:45,745.3752463916315
2020-01-13T06:00,745.3752463989076
2020-01-13T06:15,745.3752464061836
2020-01-13T06:30,745.3752463989076
2020-01-13T06:45,745.3752463916315
2020-01-13T07:00,745.3752464061836
2020-01-13T07:15,745.3752463989076
2020-01-13T07:30,745.3752464061836
2020-01-13T07:45,745.3752463989076
2020-01-13T08:00,745.3752463916315
2020-01-13T08:15,745.3752464061836
2020-01-13T08:30,745.3752463989076
2020-01-13T08:45,745.3752463989076
2020-01-13T09:00,745.3752460060056
2020-01-13T09:15,745.3752463916315
2020-01-13T09:30,745.3752463989076
2020-01-13T09:45,745.3752464061836
2020-01-13T10:00,745.3752463989076
2020-01-13T10:15,745.3752464061836
2020-01-13T10:30,745.3752463916315
2020-01-13T10:45,745.3752463989076
2020-01-13T11:00,745.3752464061836
2020-01-13T11:15,745.3752463989076
2020-01-13T11:30,745.3752463916315
2020-01-13T11:45,745.3752464061836
2020-01-13T12:00,745.3752463989076
2020-01-13T12:15,745.3752463989076
2020-01-13T12:30,745.3752464061836
2020-01-13T12:45,745.3752463989076
2020-01-13T13:00,745.3752464061836
2020-01-13T13:15,745.3752463916315
2020-01-13T13:30,745.3752463989076
2020-01-13T13:45,745.3752464061836
2020-01-13T14:00,745.3752463989076
2020-01-13T14:15,745.375245991454
2020-01-13T14:30,745.3752464061836
2020-01-13T14:45,745.3752463989076
2020-01-13T15:00,745.3752463989076
2020-01-13T15:15,745.3752464061836
2020-01-13T15:30,745.3752463916315
2020-01-13T15:45,745.3752464061836
2020-01-13T16:00,745.3752463989076
2020-01-13T16:15,745.3752463989076
2020-01-13T16:30,745.3752464061836
2020-01-13T16:45,745.3752463916315
2020-01-13T17:00,745.3752463989076
2020-01-13T17:15,745.3752464061836
2020-01-13T17:30,745.3752463989076
2020-01-13T17:45,745.3752463916315
2020-01-13T18:00,745.3752464061836
2020-01-13T18:15,745.3752463989076
2020-01-13T18:30,745.3752463989076
2020-01-13T18:45,745.3752464061836
2020-01-13T19:00,745.3752463916315
2020-01-13T19:15,745.3752464061836
2020-01-13T19:30,745.37524599873
2020-01-13T19:45,745.3752463989076
2020-01-13T20:00,745.3752464061836
2020-01-13T20:15,745.3752463916315
2020-01-13T20:30,745.3752463989076
2020-01-13T20:45,745.3752464061836
2020-01-13T21:00,745.3752463989076
2020-01-13T21:15,745.3752463916315
2020-01-13T21:30,745.3752464061836
2020-01-13T21:45,745.3752463989076
2020-01-13T22:00,745.3752464061836
2020-01-13T22:15,745.3752463989076
2020-01-13T22:30,745.3752463916315
2020-01-13T22:45,745.3752464061836
2020-01-13T23:00,745.3752463989076
2020-01-13T23:15,745.3752463989076
2020-01-13T23:30,745.3752464061836
2020-01-13T23:45,745.3752463916315
2020-01-14T00:00,745.3752463989076
2020-01-14T00:15,745.3752464061836
2020-01-14T00:30,745.3752463989076
2020-01-14T00:45,745.3752460060056
2020-01-14T01:00,745.3752463916315
2020-01-14T01:15,745.3752463989076
2020-01-14T01:30,745.3752464061836
2020-01-14T01:45,745.3752463989076
2020-01-14T02:00,745.3752463916315
2020-01-14T02:15,745.3752464061836
2020-01-14T02:30,745.3752463989076
2020-01-14T02:45,745.3752463989076
2020-01-14T03:00,745.3752464061836
2020-01-14T03:15,745.3752463916315
2020-01-14T03:30,745.3752464061836
2020-01-14T03:45,745.3752463989076
2020-01-14T04:00,745.3752463989076
2020-01-14T04:15,745.3752464061836
2020-01-14T04:30,745.3752463916315
2020-01-14T04:45,745.3752463989076
2020-01-14T05:00,745.3752464061836
2020-01-14T05:15,745.3752463989076
2020-01-14T05:30,745.3752463916315
2020-01-14T05:45,745.3752464061836
2020-01-14T06:00,745.37524599873
2020-01-14T06:15,745.3752464061836
2020-01-14T06:30,745.3752463989076
2020-01-14T06:45,745.3752463916315
2020-01-14T07:00,745.3752464061836
2020-01-14T07:15,745.3752463989076
2020-01-14T07:30,745.3752463989076
2020-01-14T07:45,745.3752464061836
2020-01-14T08:00,745.3752463916315
2020-01-14T08:15,745.3752463989076
2020-01-14T08:30,745.3752464061836
2020-01-14T08:45,745.3752463989076
2020-01-14T09:00,745.3752463916315
2020-01-14T09:15,745.3752464061836
2020-01-14T09:30,745.3752463989076
2020-01-14T09:45,745.3752464061836
2020-01-14T10:00,745.3752463989076
2020-01-14T10:15,745.3752463916315
2020-01-14T10:30,745.3752464061836
2020-01-14T10:45,745.3752463989076
2020-01-14T11:00,745.3752463989076
2020-01-14T11:15,745.3752460060056
2020-01-14T11:30,745.3752463916315
2020-01-14T11:45,745.3752463989076
2020-01-14T12:00,745.3752464061836
2020-01-14T12:15,745.3752463989076
2020-01-14T12:30,745.3752464061836
2020-01-14T12:45,745.3752463916315
2020-01-14T13:00,745.3752463989076
2020-01-14T13:15,745.3752464061836
2020-01-14T13:30,745.3752463989076
2020-01-14T13:45,745.3752463916315
2020-01-14T14:00,745.3752464061836
2020-01-14T14:15,745.3752463989076
2020-01-14T14:30,745.3752463989076
2020-01-14T14:45,745.3752464061836
2020-01-14T15:00,745.3752463916315
2020-01-14T15:15,745.3752464061836
2020-01-14T15:30,745.3752463989076
2020-01-14T15:45,745.3752463989076
2020-01-14T16:00,745.3752464061836
2020-01-14T16:15,745.375245991454
2020-01-14T16:30,745.3752463989076
2020-01-14T16:45,745.3752464061836
2020-01-14T17:00,745.3752463989076
2020-01-14T17:15,745.3752463916315
2020-01-14T17:30,745.3752464061836
2020-01-14T17:45,745.3752463989076
2020-01-14T18:00,745.3752464061836
2020-01-14T18:15,745.3752463989076
2020-01-14T18:30,745.3752463916315
2020-01-14T18:45,745.3752464061836
2020-01-14T19:00,745.3752463989076
2020-01-14T19:15,745.3752463989076
2020-01-14T19:30,745.3752464061836
2020-01-14T19:45,745.3752463916315
2020-01-14T20:00,745.3752463989076
2020-01-14T20:15,745.3752464061836
2020-01-14T20:30,745.3752463989076
2020-01-14T20:45,745.3752463916315
2020-01-14T21:00,745.3752464061836
2020-01-14T21:15,745.3752463989076
2020-01-14T21:30,745.3752460060056
2020-01-14T21:45,745.3752463989076
2020-01-14T22:00,745.3752463916315
2020-01-14T22:15,745.3752464061836
2020-01-14T22:30,745.3752463989076
2020-01-14T22:45,745.3752463989076
2020-01-14T23:00,745.3752464061836
2020-01-14T23:15,745.3752463916315
2020-01-14T23:30,745.3752463989076
2020-01-14T23:45,745.3752464061836
2020-01-15T00:00,745.3752463989076
2020-01-15T00:15,745.3752464061836
2020-01-15T00:30,745.3752463916315
2020-01-15T00:45,745.3752463989076
2020-01-15T01:00,745.3752464061836
2020-01-15T01:15,745.3752463989076
2020-01-15T01:30,745.3752463916315
2020-01-15T01:45,745.3752464061836
2020-01-15T02:00,745.3752463989076
2020-01-15T02:15,745.3752463989076
2020-01-15T02:30,745.3752464061836
2020-01-15T02:45,745.375245991454
2020-01-15T03:00,745.3752464061836
2020-01-15T03:15,745.3752463989076
2020-01-15T03:30,745.3752463989076
2020-01-15T03:45,745.3752464061836
2020-01-15T04:00,745.3752463916315
2020-01-15T04:15,745.3752463989076
2020-01-15T04:30,745.3752464061836
2020-01-15T04:45,745.3752463989076
2020-01-15T05:00,745.3752463916315
2020-01-15T05:15,745.3752464134592
2020-01-15T05:30,745.3752463916315
2020-01-15T05:45,745.3752464061836
2020-01-15T06:00,745.3752463989076
2020-01-15T06:15,745.3752463989076
2020-01-15T06:30,745.3752464061836
2020-01-15T06:45,745.3752463916315
2020-01-15T07:00,745.3752463989076
2020-01-15T07:15,745.3752464061836
2020-01-15T07:30,745.3752463989076
2020-01-15T07:45,745.3752463916315
2020-01-15T08:00,745.3752460060056
2020-01-15T08:15,745.3752463989076
2020-01-15T08:30,745.3752464061836
2020-01-15T08:45,745.3752463989076
2020-01-15T09:00,745.3752463916315
2020-01-15T09:15,745.3752464061836
2020-01-15T09:30,745.3752463989076
2020-01-15T09:45,745.3752463989076
2020-01-15T10:00,745.3752464061836
2020-01-15T10:15,745.3752463916315
2020-01-15T10:30,745.3752463989076
2020-01-15T10:45,745.3752464061836
2020-01-15T11:00,745.3752463989076
2020-01-15T11:15,745.3752463916315
2020-01-15T11:30,745.3752464061836
2020-01-15T11:45,745.3752463989076
2020-01-15T12:00,745.3752464061836
2020-01-15T12:15,745.3752463989076
2020-01-15T12:30,745.3752463916315
2020-01-15T12:45,745.3752464061836
2020-01-15T13:00,745.3752463989076
2020-01-15T13:15,745.37524599873
2020-01-15T13:30,745.3752464061836
2020-01-15T13:45,745.3752463916315
2020-01-15T14:00,745.3752463989076
2020-01-15T14:15,745.3752464061836
2020-01-15T14:30,745.3752463989076
2020-01-15T14:45,745.3752464061836
2020-01-15T15:00,745.3752463916315
2020-01-15T15:15,745.3752463989076
2020-01-15T15:30,745.3752464061836
2020-01-15T15:45,745.3752463989076
2020-01-15T16:00,745.3752463916315
2020-01-15T16:15,745.3752464061836
2020-01-15T16:30,745.3752463989076
2020-01-15T16:45,745.3752463989076
2020-01-15T17:00,745.3752464061836
2020-01-15T17:15,745.3752463916315
2020-01-15T17:30,745.3752464061836
2020-01-15T17:45,745.3752463989076
2020-01-15T18:00,745.3752463989076
2020-01-15T18:15,745.3752464061836
2020-01-15T18:30,745.375245991454
2020-01-15T18:45,745.3752463989076
2020-01-15T19:00,745.3752464061836
2020-01-15T19:15,745.3752463989076
2020-01-15T19:30,745.3752463916315
2020-01-15T19:45,745.3752464061836
2020-01-15T20:00,745.3752463989076
2020-01-15T20:15,745.3752464061836
2020-01-15T20:30,745.3752463989076
2020-01-15T20:45,745.3752463916315
2020-01-15T21:00,745.3752464061836
2020-01-15T21:15,745.3752463989076
2020-01-15T21:30,745.3752463989076
2020-01-15T21:45,745.3752464061836
2020-01-15T22:00,745.3752463916315
2020-01-15T22:15,745.3752463989076
2020-01-15T22:30,745.3752464061836
2020-01-15T22:45,745.3752463989076
2020-01-15T23:00,745.3752463916315
2020-01-15T23:15,745.3752464061836
2020-01-15T23:30,745.3752463989076
2020-01-15T23:45,745.3752460060056
2020-01-16T00:00,745.3752463989076
2020-01-16T00:15,745.3752463916315
2020-01-16T00:30,745.3752464061836
2020-01-16T00:45,745.3752463989076
2020-01-16T01:00,745.3752463989076
2020-01-16T01:15,745.3752464061836
2020-01-16T01:30,745.3752463916315
2020-01-16T01:45,745.3752463989076
2020-01-16T02:00,745.3752464061836
2020-01-16T02:15,745.3752463989076
2020-01-16T02:30,745.3752464061836
2020-01-16T02:45,745.3752463916315
2020-01-16T03:00,745.3752463989076
2020-01-16T03:15,745.3752464061836
2020-01-16T03:30,745.3752463989076
2020-01-16T03:45,745.3752463916315
2020-01-16T04:00,745.3752464061836
2020-01-16T04:15,745.3752463989076
2020-01-16T04:30,745.3752463989076
2020-01-16T04:45,745.3752464061836
2020-01-16T05:00,745.375245991454
2020-01-16T05:15,745.3752464061836
2020-01-16T05:30,745.3752463989076
2020-01-16T05:45,745.3752463989076
2020-01-16T06:00,745.3752464061836
2020-01-16T06:15,745.3752463916315
2020-01-16T06:30,745.3752463989076
2020-01-16T06:45,745.3752464061836
2020-01-16T07:00,745.3752463989076
2020-01-16T07:15,745.3752463916315
2020-01-16T07:30,745.3752464061836
2020-01-16T07:45,745.3752463989076
2020-01-16T08:00,745.3752464061836
2020-01-16T08:15,745.3752463989076
